#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_hawkeye_post_adj;Hawkeye Poster;;;;;;;;;;;;;x
b_sunbow;Sunbow;;;;;;;;;;;;;x
b_sunbow_adj;Sunbower;;;;;;;;;;;;;x
b_spellslinger_clearing;Spellslinger Clearing;;;;;;;;;;;;;x
b_spellslinger_clearing_adj;Spellslinger Clearinger;;;;;;;;;;;;;x
b_arrowknee;Arrowknee;;;;;;;;;;;;;x
b_arrowknee_adj;Arrowkneeer;;;;;;;;;;;;;x
b_primal_grove;Primal Grove;;;;;;;;;;;;;x
b_primal_grove_adj;Primal Groveer;;;;;;;;;;;;;x
b_greenkeep;Greenkeep;;;;;;;;;;;;;x
b_greenkeep_adj;Greenkeeper;;;;;;;;;;;;;x
b_duskwither_spire;Duskwither Spire;;;;;;;;;;;;;x
b_duskwither_spire_adj;Duskwither Spireer;;;;;;;;;;;;;x
b_duskwither_grounds;Duskwither Grounds;;;;;;;;;;;;;x
b_duskwither_grounds_adj;Duskwither Groundser;;;;;;;;;;;;;x
b_arcanists_bay;Arcanists Bay;;;;;;;;;;;;;x
b_arcanists_bay_adj;Arcanists Bayer;;;;;;;;;;;;;x
b_pavillion_of_ascension;Pavillion Of Ascension;;;;;;;;;;;;;x
b_pavillion_of_ascension_adj;Pavillion Of Ascensioner;;;;;;;;;;;;;x
b_etherbound;Etherbound;;;;;;;;;;;;;x
b_etherbound_adj;Etherbounder;;;;;;;;;;;;;x
b_manaflow;Manaflow;;;;;;;;;;;;;x
b_manaflow_adj;Manaflower;;;;;;;;;;;;;x
b_crystalsky;Crystalsky;;;;;;;;;;;;;x
b_crystalsky_adj;Crystalskyer;;;;;;;;;;;;;x
b_zeb_watha;Zeb Watha;;;;;;;;;;;;;x
b_zeb_watha_adj;Zeb Wathaer;;;;;;;;;;;;;x
b_elrendar_falls;Elrendar Falls;;;;;;;;;;;;;x
b_elrendar_falls_adj;Elrendar Fallser;;;;;;;;;;;;;x
b_elfscalp;Elfscalp;;;;;;;;;;;;;x
b_elfscalp_adj;Elfscalper;;;;;;;;;;;;;x
b_spearcraft;Spearcraft;;;;;;;;;;;;;x
b_spearcraft_adj;Spearcrafter;;;;;;;;;;;;;x
b_amani_encroachment;Amani Encroachment;;;;;;;;;;;;;x
b_amani_encroachment_adj;Amani Encroachmenter;;;;;;;;;;;;;x
b_hoodooshore;Hoodooshore;;;;;;;;;;;;;x
b_hoodooshore_adj;Hoodooshoreer;;;;;;;;;;;;;x
b_circle_of_masks;Circle Of Masks;;;;;;;;;;;;;x
b_circle_of_masks_adj;Circle Of Maskser;;;;;;;;;;;;;x
b_tor_watha;Tor Watha;;;;;;;;;;;;;x
b_tor_watha_adj;Tor Wathaer;;;;;;;;;;;;;x
b_old_fortress;Old Fortress;;;;;;;;;;;;;x
b_old_fortress_adj;Old Fortresser;;;;;;;;;;;;;x
b_cliffside_camp;Cliffside Camp;;;;;;;;;;;;;x
b_cliffside_camp_adj;Cliffside Camper;;;;;;;;;;;;;x
b_fist_of_the_amani;Fist Of The Amani;;;;;;;;;;;;;x
b_fist_of_the_amani_adj;Fist Of The Amanier;;;;;;;;;;;;;x
b_old_wrath;Old Wrath;;;;;;;;;;;;;x
b_old_wrath_adj;Old Wrather;;;;;;;;;;;;;x
b_forestrage;Forestrage;;;;;;;;;;;;;x
b_forestrage_adj;Forestrageer;;;;;;;;;;;;;x
b_gatecrash;Gatecrash;;;;;;;;;;;;;x
b_gatecrash_adj;Gatecrasher;;;;;;;;;;;;;x
b_west_sanctum;West Sanctum;;;;;;;;;;;;;x
b_west_sanctum_adj;West Sanctumer;;;;;;;;;;;;;x
b_magehill;Magehill;;;;;;;;;;;;;x
b_magehill_adj;Magehiller;;;;;;;;;;;;;x
b_tranquil_shore;Tranquil Shore;;;;;;;;;;;;;x
b_tranquil_shore_adj;Tranquil Shoreer;;;;;;;;;;;;;x
b_westridge;Westridge;;;;;;;;;;;;;x
b_westridge_adj;Westridgeer;;;;;;;;;;;;;x
b_manawraith_haunt;Manawraith Haunt;;;;;;;;;;;;;x
b_manawraith_haunt_adj;Manawraith Haunter;;;;;;;;;;;;;x
b_highchest;Highchest;;;;;;;;;;;;;x
b_highchest_adj;Highchester;;;;;;;;;;;;;x
b_leymarch;Leymarch;;;;;;;;;;;;;x
b_leymarch_adj;Leymarcher;;;;;;;;;;;;;x
b_sunsail_anchorage;Sunsail Anchorage;;;;;;;;;;;;;x
b_sunsail_anchorage_adj;Sunsail Anchorageer;;;;;;;;;;;;;x
b_brightmast;Brightmast;;;;;;;;;;;;;x
b_brightmast_adj;Brightmaster;;;;;;;;;;;;;x
b_goldenbough_spire;Goldenbough Spire;;;;;;;;;;;;;x
b_goldenbough_spire_adj;Goldenbough Spireer;;;;;;;;;;;;;x
b_bright_harbor;Bright Harbor;;;;;;;;;;;;;x
b_bright_harbor_adj;Bright Harborer;;;;;;;;;;;;;x
b_springstep;Springstep;;;;;;;;;;;;;x
b_springstep_adj;Springsteper;;;;;;;;;;;;;x
b_shipwrights_strand;Shipwrights Strand;;;;;;;;;;;;;x
b_shipwrights_strand_adj;Shipwrights Strander;;;;;;;;;;;;;x
b_suntouched_vineyards;Suntouched Vineyards;;;;;;;;;;;;;x
b_suntouched_vineyards_adj;Suntouched Vineyardser;;;;;;;;;;;;;x
b_fairbreeze_village;Fairbreeze Village;;;;;;;;;;;;;x
b_fairbreeze_village_adj;Fairbreeze Villageer;;;;;;;;;;;;;x
b_east_sanctum;East Sanctum;;;;;;;;;;;;;x
b_east_sanctum_adj;East Sanctumer;;;;;;;;;;;;;x
b_saltherils_haven;Saltherils Haven;;;;;;;;;;;;;x
b_saltherils_haven_adj;Saltherils Havener;;;;;;;;;;;;;x
b_fargrass;Fargrass;;;;;;;;;;;;;x
b_fargrass_adj;Fargrasser;;;;;;;;;;;;;x
b_summerdale;Summerdale;;;;;;;;;;;;;x
b_summerdale_adj;Summerdaleer;;;;;;;;;;;;;x
b_eversong_bluffs;Eversong Bluffs;;;;;;;;;;;;;x
b_eversong_bluffs_adj;Eversong Bluffser;;;;;;;;;;;;;x
b_sunborne;Sunborne;;;;;;;;;;;;;x
b_sunborne_adj;Sunborneer;;;;;;;;;;;;;x
b_the_scorched_grove;The Scorched Grove;;;;;;;;;;;;;x
b_the_scorched_grove_adj;The Scorched Groveer;;;;;;;;;;;;;x
b_shandor;Shandor;;;;;;;;;;;;;x
b_shandor_adj;Shandorer;;;;;;;;;;;;;x
b_falithas;Falithas;;;;;;;;;;;;;x
b_falithas_adj;Falithaser;;;;;;;;;;;;;x
b_scorched_shore;Scorched Shore;;;;;;;;;;;;;x
b_scorched_shore_adj;Scorched Shoreer;;;;;;;;;;;;;x
b_ashfall;Ashfall;;;;;;;;;;;;;x
b_ashfall_adj;Ashfaller;;;;;;;;;;;;;x
b_phoenix_tree;Phoenix Tree;;;;;;;;;;;;;x
b_phoenix_tree_adj;Phoenix Treeer;;;;;;;;;;;;;x
b_barkburn;Barkburn;;;;;;;;;;;;;x
b_barkburn_adj;Barkburner;;;;;;;;;;;;;x
b_suncrown_village;Suncrown Village;;;;;;;;;;;;;x
b_suncrown_village_adj;Suncrown Villageer;;;;;;;;;;;;;x
b_isle_of_tribulations;Isle Of Tribulations;;;;;;;;;;;;;x
b_isle_of_tribulations_adj;Isle Of Tribulationser;;;;;;;;;;;;;x
b_drowning_strand;Drowning Strand;;;;;;;;;;;;;x
b_drowning_strand_adj;Drowning Strander;;;;;;;;;;;;;x
b_drowners_lament;Drowners Lament;;;;;;;;;;;;;x
b_drowners_lament_adj;Drowners Lamenter;;;;;;;;;;;;;x
b_cryptweb_plaza;Cryptweb Plaza;;;;;;;;;;;;;x
b_cryptweb_plaza_adj;Cryptweb Plazaer;;;;;;;;;;;;;x
b_knights_trial;Knights Trial;;;;;;;;;;;;;x
b_knights_trial_adj;Knights Trialer;;;;;;;;;;;;;x
b_cave_of_tribulations;Cave Of Tribulations;;;;;;;;;;;;;x
b_cave_of_tribulations_adj;Cave Of Tribulationser;;;;;;;;;;;;;x
b_goldenmist_village;Goldenmist Village;;;;;;;;;;;;;x
b_goldenmist_village_adj;Goldenmist Villageer;;;;;;;;;;;;;x
b_an_daroth;An Daroth;;;;;;;;;;;;;x
b_an_daroth_adj;An Darother;;;;;;;;;;;;;x
b_shalandis_isle;Shalandis Isle;;;;;;;;;;;;;x
b_shalandis_isle_adj;Shalandis Isleer;;;;;;;;;;;;;x
b_ghostshore;Ghostshore;;;;;;;;;;;;;x
b_ghostshore_adj;Ghostshoreer;;;;;;;;;;;;;x
b_teladas;Teladas;;;;;;;;;;;;;x
b_teladas_adj;Teladaser;;;;;;;;;;;;;x
b_feandolanore;Feandolanore;;;;;;;;;;;;;x
b_feandolanore_adj;Feandolanoreer;;;;;;;;;;;;;x
b_rangers_stand;Rangers Stand;;;;;;;;;;;;;x
b_rangers_stand_adj;Rangers Stander;;;;;;;;;;;;;x
b_tranquillien;Tranquillien;;;;;;;;;;;;;x
b_tranquillien_adj;Tranquilliener;;;;;;;;;;;;;x
b_sungraze_plaza;Sungraze Plaza;;;;;;;;;;;;;x
b_sungraze_plaza_adj;Sungraze Plazaer;;;;;;;;;;;;;x
b_executors_barracks;Executors Barracks;;;;;;;;;;;;;x
b_executors_barracks_adj;Executors Barrackser;;;;;;;;;;;;;x
b_skymasters_rise;Skymasters Rise;;;;;;;;;;;;;x
b_skymasters_rise_adj;Skymasters Riseer;;;;;;;;;;;;;x
b_tranquillien_fields;Tranquillien Fields;;;;;;;;;;;;;x
b_tranquillien_fields_adj;Tranquillien Fieldser;;;;;;;;;;;;;x
b_ranger_waystation;Ranger Waystation;;;;;;;;;;;;;x
b_ranger_waystation_adj;Ranger Waystationer;;;;;;;;;;;;;x
b_sungraze_slopes;Sungraze Slopes;;;;;;;;;;;;;x
b_sungraze_slopes_adj;Sungraze Slopeser;;;;;;;;;;;;;x
b_windrunner_spire;Windrunner Spire;;;;;;;;;;;;;x
b_windrunner_spire_adj;Windrunner Spireer;;;;;;;;;;;;;x
b_windrunner_village;Windrunner Village;;;;;;;;;;;;;x
b_windrunner_village_adj;Windrunner Villageer;;;;;;;;;;;;;x
b_windswept_coast;Windswept Coast;;;;;;;;;;;;;x
b_windswept_coast_adj;Windswept Coaster;;;;;;;;;;;;;x
b_forlorn_tide;Forlorn Tide;;;;;;;;;;;;;x
b_forlorn_tide_adj;Forlorn Tideer;;;;;;;;;;;;;x
b_huntswatch;Huntswatch;;;;;;;;;;;;;x
b_huntswatch_adj;Huntswatcher;;;;;;;;;;;;;x
b_sharpshot;Sharpshot;;;;;;;;;;;;;x
b_sharpshot_adj;Sharpshoter;;;;;;;;;;;;;x
b_snipebow;Snipebow;;;;;;;;;;;;;x
b_snipebow_adj;Snipebower;;;;;;;;;;;;;x
b_thas_alah;Thas Alah;;;;;;;;;;;;;x
b_thas_alah_adj;Thas Alaher;;;;;;;;;;;;;x
b_woodheart;Woodheart;;;;;;;;;;;;;x
b_woodheart_adj;Woodhearter;;;;;;;;;;;;;x
b_borderwood;Borderwood;;;;;;;;;;;;;x
b_borderwood_adj;Borderwooder;;;;;;;;;;;;;x
b_forestlight;Forestlight;;;;;;;;;;;;;x
b_forestlight_adj;Forestlighter;;;;;;;;;;;;;x
b_elfsong_copse;Elfsong Copse;;;;;;;;;;;;;x
b_elfsong_copse_adj;Elfsong Copseer;;;;;;;;;;;;;x
b_greensap;Greensap;;;;;;;;;;;;;x
b_greensap_adj;Greensaper;;;;;;;;;;;;;x
b_greenhome;Greenhome;;;;;;;;;;;;;x
b_greenhome_adj;Greenhomeer;;;;;;;;;;;;;x
b_sanctum_of_the_moon;Sanctum Of The Moon;;;;;;;;;;;;;x
b_sanctum_of_the_moon_adj;Sanctum Of The Mooner;;;;;;;;;;;;;x
b_underlight_camp;Underlight Camp;;;;;;;;;;;;;x
b_underlight_camp_adj;Underlight Camper;;;;;;;;;;;;;x
b_bleeding_ziggurat;Bleeding Ziggurat;;;;;;;;;;;;;x
b_bleeding_ziggurat_adj;Bleeding Ziggurater;;;;;;;;;;;;;x
b_howling_ziggurat;Howling Ziggurat;;;;;;;;;;;;;x
b_howling_ziggurat_adj;Howling Ziggurater;;;;;;;;;;;;;x
b_eclipsewatch;Eclipsewatch;;;;;;;;;;;;;x
b_eclipsewatch_adj;Eclipsewatcher;;;;;;;;;;;;;x
b_moonshine;Moonshine;;;;;;;;;;;;;x
b_moonshine_adj;Moonshineer;;;;;;;;;;;;;x
b_rockaura;Rockaura;;;;;;;;;;;;;x
b_rockaura_adj;Rockauraer;;;;;;;;;;;;;x
b_sanctum_of_the_sun;Sanctum Of The Sun;;;;;;;;;;;;;x
b_sanctum_of_the_sun_adj;Sanctum Of The Suner;;;;;;;;;;;;;x
b_an_telas;An Telas;;;;;;;;;;;;;x
b_an_telas_adj;An Telaser;;;;;;;;;;;;;x
b_andilien_estate;Andilien Estate;;;;;;;;;;;;;x
b_andilien_estate_adj;Andilien Estateer;;;;;;;;;;;;;x
b_an_owyn;An Owyn;;;;;;;;;;;;;x
b_an_owyn_adj;An Owyner;;;;;;;;;;;;;x
b_silkfang_grove;Silkfang Grove;;;;;;;;;;;;;x
b_silkfang_grove_adj;Silkfang Groveer;;;;;;;;;;;;;x
b_shadowfell;Shadowfell;;;;;;;;;;;;;x
b_shadowfell_adj;Shadowfeller;;;;;;;;;;;;;x
b_highnoon;Highnoon;;;;;;;;;;;;;x
b_highnoon_adj;Highnooner;;;;;;;;;;;;;x
b_thalassian_pass;Thalassian Pass;;;;;;;;;;;;;x
b_thalassian_pass_adj;Thalassian Passer;;;;;;;;;;;;;x
b_greenwood_cliffs;Greenwood Cliffs;;;;;;;;;;;;;x
b_greenwood_cliffs_adj;Greenwood Cliffser;;;;;;;;;;;;;x
b_sharpear_path;Sharpear Path;;;;;;;;;;;;;x
b_sharpear_path_adj;Sharpear Pather;;;;;;;;;;;;;x
b_immortal_watch;Immortal Watch;;;;;;;;;;;;;x
b_immortal_watch_adj;Immortal Watcher;;;;;;;;;;;;;x
b_trueshot;Trueshot;;;;;;;;;;;;;x
b_trueshot_adj;Trueshoter;;;;;;;;;;;;;x
b_trolls_end;Trolls End;;;;;;;;;;;;;x
b_trolls_end_adj;Trolls Ender;;;;;;;;;;;;;x
b_thalassian_approach;Thalassian Approach;;;;;;;;;;;;;x
b_thalassian_approach_adj;Thalassian Approacher;;;;;;;;;;;;;x
b_greenwing;Greenwing;;;;;;;;;;;;;x
b_greenwing_adj;Greenwinger;;;;;;;;;;;;;x
b_darkovan;Darkovan;;;;;;;;;;;;;x
b_darkovan_adj;Darkovaner;;;;;;;;;;;;;x
b_caercliff;Caercliff;;;;;;;;;;;;;x
b_caercliff_adj;Caercliffer;;;;;;;;;;;;;x
b_upvale;Upvale;;;;;;;;;;;;;x
b_upvale_adj;Upvaleer;;;;;;;;;;;;;x
b_cliffweald;Cliffweald;;;;;;;;;;;;;x
b_cliffweald_adj;Cliffwealder;;;;;;;;;;;;;x
b_duskward;Duskward;;;;;;;;;;;;;x
b_duskward_adj;Duskwarder;;;;;;;;;;;;;x
b_nightlight;Nightlight;;;;;;;;;;;;;x
b_nightlight_adj;Nightlighter;;;;;;;;;;;;;x
b_dawnstar_spire;Dawnstar Spire;;;;;;;;;;;;;x
b_dawnstar_spire_adj;Dawnstar Spireer;;;;;;;;;;;;;x
b_pineax;Pineax;;;;;;;;;;;;;x
b_pineax_adj;Pineaxer;;;;;;;;;;;;;x
b_darkrift;Darkrift;;;;;;;;;;;;;x
b_darkrift_adj;Darkrifter;;;;;;;;;;;;;x
b_traitors_roost;Traitors Roost;;;;;;;;;;;;;x
b_traitors_roost_adj;Traitors Rooster;;;;;;;;;;;;;x
b_thalassian_foothills;Thalassian Foothills;;;;;;;;;;;;;x
b_thalassian_foothills_adj;Thalassian Foothillser;;;;;;;;;;;;;x
b_riftgate;Riftgate;;;;;;;;;;;;;x
b_riftgate_adj;Riftgateer;;;;;;;;;;;;;x
b_voideye;Voideye;;;;;;;;;;;;;x
b_voideye_adj;Voideyeer;;;;;;;;;;;;;x
b_striders_watch;Striders Watch;;;;;;;;;;;;;x
b_striders_watch_adj;Striders Watcher;;;;;;;;;;;;;x
b_stillrise;Stillrise;;;;;;;;;;;;;x
b_stillrise_adj;Stillriseer;;;;;;;;;;;;;x
b_morloten;Morloten;;;;;;;;;;;;;x
b_morloten_adj;Morlotener;;;;;;;;;;;;;x
b_rodistair;Rodistair;;;;;;;;;;;;;x
b_rodistair_adj;Rodistairer;;;;;;;;;;;;;x
b_buckingwing;Buckingwing;;;;;;;;;;;;;x
b_buckingwing_adj;Buckingwinger;;;;;;;;;;;;;x
b_villen;Villen;;;;;;;;;;;;;x
b_villen_adj;Villener;;;;;;;;;;;;;x
b_evelara;Evelara;;;;;;;;;;;;;x
b_evelara_adj;Evelaraer;;;;;;;;;;;;;x
b_farstrider_enclave;Farstrider Enclave;;;;;;;;;;;;;x
b_farstrider_enclave_adj;Farstrider Enclaveer;;;;;;;;;;;;;x
b_elrendars_end;Elrendars End;;;;;;;;;;;;;x
b_elrendars_end_adj;Elrendars Ender;;;;;;;;;;;;;x
b_amani_catacombs;Amani Catacombs;;;;;;;;;;;;;x
b_amani_catacombs_adj;Amani Catacombser;;;;;;;;;;;;;x
b_shadowpine_encroachment;Shadowpine Encroachment;;;;;;;;;;;;;x
b_shadowpine_encroachment_adj;Shadowpine Encroachmenter;;;;;;;;;;;;;x
b_rangers_vigil;Rangers Vigil;;;;;;;;;;;;;x
b_rangers_vigil_adj;Rangers Vigiler;;;;;;;;;;;;;x
b_trollcleave;Trollcleave;;;;;;;;;;;;;x
b_trollcleave_adj;Trollcleaveer;;;;;;;;;;;;;x
b_broken_tusks;Broken Tusks;;;;;;;;;;;;;x
b_broken_tusks_adj;Broken Tuskser;;;;;;;;;;;;;x
b_warlords_pyramid;Warlords Pyramid;;;;;;;;;;;;;x
b_warlords_pyramid_adj;Warlords Pyramider;;;;;;;;;;;;;x
b_amani_pass;Amani Pass;;;;;;;;;;;;;x
b_amani_pass_adj;Amani Passer;;;;;;;;;;;;;x
b_hatchet_hills;Hatchet Hills;;;;;;;;;;;;;x
b_hatchet_hills_adj;Hatchet Hillser;;;;;;;;;;;;;x
b_eagle_quarter;Eagle Quarter;;;;;;;;;;;;;x
b_eagle_quarter_adj;Eagle Quarterer;;;;;;;;;;;;;x
b_bear_quarter;Bear Quarter;;;;;;;;;;;;;x
b_bear_quarter_adj;Bear Quarterer;;;;;;;;;;;;;x
b_lynx_quarter;Lynx Quarter;;;;;;;;;;;;;x
b_lynx_quarter_adj;Lynx Quarterer;;;;;;;;;;;;;x
b_dragonhawk_quarter;Dragonhawk Quarter;;;;;;;;;;;;;x
b_dragonhawk_quarter_adj;Dragonhawk Quarterer;;;;;;;;;;;;;x
b_spiritcatcher_camp;Spiritcatcher Camp;;;;;;;;;;;;;x
b_spiritcatcher_camp_adj;Spiritcatcher Camper;;;;;;;;;;;;;x
b_grimeye;Grimeye;;;;;;;;;;;;;x
b_grimeye_adj;Grimeyeer;;;;;;;;;;;;;x
b_zim_wal;Zim Wal;;;;;;;;;;;;;x
b_zim_wal_adj;Zim Waler;;;;;;;;;;;;;x
b_forlorn_altar;Forlorn Altar;;;;;;;;;;;;;x
b_forlorn_altar_adj;Forlorn Altarer;;;;;;;;;;;;;x
b_spearfish;Spearfish;;;;;;;;;;;;;x
b_spearfish_adj;Spearfisher;;;;;;;;;;;;;x
b_beasthunt;Beasthunt;;;;;;;;;;;;;x
b_beasthunt_adj;Beasthunter;;;;;;;;;;;;;x
b_burnfist;Burnfist;;;;;;;;;;;;;x
b_burnfist_adj;Burnfister;;;;;;;;;;;;;x
b_grove_of_the_bear;Grove Of The Bear;;;;;;;;;;;;;x
b_grove_of_the_bear_adj;Grove Of The Bearer;;;;;;;;;;;;;x
b_spiritstep_woods;Spiritstep Woods;;;;;;;;;;;;;x
b_spiritstep_woods_adj;Spiritstep Woodser;;;;;;;;;;;;;x
b_altar_of_nalorakk;Altar Of Nalorakk;;;;;;;;;;;;;x
b_altar_of_nalorakk_adj;Altar Of Nalorakker;;;;;;;;;;;;;x
b_bearclaw_den;Bearclaw Den;;;;;;;;;;;;;x
b_bearclaw_den_adj;Bearclaw Dener;;;;;;;;;;;;;x
b_grizzlefury;Grizzlefury;;;;;;;;;;;;;x
b_grizzlefury_adj;Grizzlefuryer;;;;;;;;;;;;;x
b_hibernia;Hibernia;;;;;;;;;;;;;x
b_hibernia_adj;Hiberniaer;;;;;;;;;;;;;x
b_barkgouge;Barkgouge;;;;;;;;;;;;;x
b_barkgouge_adj;Barkgougeer;;;;;;;;;;;;;x
b_osabi;Osabi;;;;;;;;;;;;;x
b_osabi_adj;Osabier;;;;;;;;;;;;;x
b_zaguo;Zaguo;;;;;;;;;;;;;x
b_zaguo_adj;Zaguoer;;;;;;;;;;;;;x
b_wilderock;Wilderock;;;;;;;;;;;;;x
b_wilderock_adj;Wilderocker;;;;;;;;;;;;;x
b_vermrock;Vermrock;;;;;;;;;;;;;x
